Provinces	Sex	Period	Total
42 Soria	Females	2023	88.15
42 Soria	Females	2022	86.12
42 Soria	Females	2021	86.16
42 Soria	Females	2020	84.87
42 Soria	Females	2019	87.02
42 Soria	Females	2018	87.29
42 Soria	Females	2017	88.07
42 Soria	Females	2016	85.48
42 Soria	Females	2015	87.09
42 Soria	Females	2014	87.27
42 Soria	Females	2013	86.67
42 Soria	Females	2012	86.84
42 Soria	Females	2011	87.14
42 Soria	Females	2010	86.46
42 Soria	Females	2009	86.89
42 Soria	Females	2008	85.62
42 Soria	Females	2007	84.70
42 Soria	Females	2006	84.50
42 Soria	Females	2005	84.80
42 Soria	Females	2004	84.29
42 Soria	Females	2003	85.95
42 Soria	Females	2002	85.76
42 Soria	Females	2001	86.34
42 Soria	Females	2000	84.56
42 Soria	Females	1999	85.50
42 Soria	Females	1998	83.44
42 Soria	Females	1997	85.69
42 Soria	Females	1996	84.73
42 Soria	Females	1995	83.81
42 Soria	Females	1994	84.49
42 Soria	Females	1993	82.88
42 Soria	Females	1992	84.11
42 Soria	Females	1991	83.88
42 Soria	Females	1990	83.19
42 Soria	Females	1989	82.33
42 Soria	Females	1988	81.16
42 Soria	Females	1987	82.10
42 Soria	Females	1986	81.30
42 Soria	Females	1985	81.35
42 Soria	Females	1984	82.32
42 Soria	Females	1983	81.72
42 Soria	Females	1982	80.36
42 Soria	Females	1981	79.99
42 Soria	Females	1980	78.52
42 Soria	Females	1979	79.97
42 Soria	Females	1978	78.61
42 Soria	Females	1977	78.02
42 Soria	Females	1976	78.02
42 Soria	Females	1975	77.42
43 Tarragona	Both genders	2024	83.38
43 Tarragona	Both genders	2023	83.24
43 Tarragona	Both genders	2022	82.86
43 Tarragona	Both genders	2021	82.94
43 Tarragona	Both genders	2020	82.20
43 Tarragona	Both genders	2019	83.30
43 Tarragona	Both genders	2018	82.76
43 Tarragona	Both genders	2017	83.03
43 Tarragona	Both genders	2016	82.83
43 Tarragona	Both genders	2015	82.52
43 Tarragona	Both genders	2014	82.85
43 Tarragona	Both genders	2013	82.52
43 Tarragona	Both genders	2012	82.05
43 Tarragona	Both genders	2011	82.24
43 Tarragona	Both genders	2010	82.00
43 Tarragona	Both genders	2009	81.49
43 Tarragona	Both genders	2008	81.13
43 Tarragona	Both genders	2007	80.93
43 Tarragona	Both genders	2006	80.74
43 Tarragona	Both genders	2005	80.04
43 Tarragona	Both genders	2004	80.16
43 Tarragona	Both genders	2003	79.61
43 Tarragona	Both genders	2002	79.53
43 Tarragona	Both genders	2001	79.77
43 Tarragona	Both genders	2000	79.20
43 Tarragona	Both genders	1999	78.55
43 Tarragona	Both genders	1998	79.02
43 Tarragona	Both genders	1997	78.80
43 Tarragona	Both genders	1996	78.72
43 Tarragona	Both genders	1995	78.13
43 Tarragona	Both genders	1994	78.10
43 Tarragona	Both genders	1993	77.75
43 Tarragona	Both genders	1992	77.68
43 Tarragona	Both genders	1991	77.53
43 Tarragona	Both genders	1990	76.69
43 Tarragona	Both genders	1989	77.09
43 Tarragona	Both genders	1988	77.19
43 Tarragona	Both genders	1987	77.30
43 Tarragona	Both genders	1986	77.01
43 Tarragona	Both genders	1985	76.43
43 Tarragona	Both genders	1984	76.48
43 Tarragona	Both genders	1983	75.81
43 Tarragona	Both genders	1982	76.34
43 Tarragona	Both genders	1981	75.45
43 Tarragona	Both genders	1980	75.09
43 Tarragona	Both genders	1979	75.15
43 Tarragona	Both genders	1978	73.90
43 Tarragona	Both genders	1977	73.89
43 Tarragona	Both genders	1976	73.38
43 Tarragona	Both genders	1975	72.98
43 Tarragona	Males	2024	80.88
43 Tarragona	Males	2023	80.78
43 Tarragona	Males	2022	80.22
43 Tarragona	Males	2021	80.31
43 Tarragona	Males	2020	79.34
43 Tarragona	Males	2019	80.55
43 Tarragona	Males	2018	79.94
43 Tarragona	Males	2017	80.39
43 Tarragona	Males	2016	80.33
43 Tarragona	Males	2015	79.82
43 Tarragona	Males	2014	80.28
43 Tarragona	Males	2013	79.75
43 Tarragona	Males	2012	79.54
43 Tarragona	Males	2011	79.54
43 Tarragona	Males	2010	79.05
43 Tarragona	Males	2009	78.50
43 Tarragona	Males	2008	78.33
43 Tarragona	Males	2007	77.97
43 Tarragona	Males	2006	77.83
43 Tarragona	Males	2005	77.09
43 Tarragona	Males	2004	77.01
43 Tarragona	Males	2003	76.67
43 Tarragona	Males	2002	76.44
43 Tarragona	Males	2001	76.62
43 Tarragona	Males	2000	76.25
43 Tarragona	Males	1999	75.42
43 Tarragona	Males	1998	75.89
43 Tarragona	Males	1997	75.85
43 Tarragona	Males	1996	75.52
43 Tarragona	Males	1995	74.99
43 Tarragona	Males	1994	75.22
43 Tarragona	Males	1993	74.36
43 Tarragona	Males	1992	74.38
43 Tarragona	Males	1991	74.64
43 Tarragona	Males	1990	73.39
43 Tarragona	Males	1989	74.26
43 Tarragona	Males	1988	74.46
43 Tarragona	Males	1987	74.54
43 Tarragona	Males	1986	74.32
43 Tarragona	Males	1985	73.67
43 Tarragona	Males	1984	73.87
43 Tarragona	Males	1983	73.30
43 Tarragona	Males	1982	73.53
43 Tarragona	Males	1981	73.16
43 Tarragona	Males	1980	72.51
43 Tarragona	Males	1979	72.99
43 Tarragona	Males	1978	71.44
43 Tarragona	Males	1977	71.82
43 Tarragona	Males	1976	70.90
43 Tarragona	Males	1975	70.81
43 Tarragona	Females	2024	85.90
43 Tarragona	Females	2023	85.72
43 Tarragona	Females	2022	85.56
43 Tarragona	Females	2021	85.65
43 Tarragona	Females	2020	85.26
43 Tarragona	Females	2019	86.14
43 Tarragona	Females	2018	85.70
43 Tarragona	Females	2017	85.76
43 Tarragona	Females	2016	85.40
43 Tarragona	Females	2015	85.33
43 Tarragona	Females	2014	85.48
43 Tarragona	Females	2013	85.40
43 Tarragona	Females	2012	84.64
43 Tarragona	Females	2011	85.04
43 Tarragona	Females	2010	85.10
43 Tarragona	Females	2009	84.66
43 Tarragona	Females	2008	84.07
43 Tarragona	Females	2007	84.06
43 Tarragona	Females	2006	83.83
43 Tarragona	Females	2005	83.19
43 Tarragona	Females	2004	83.53
43 Tarragona	Females	2003	82.70
43 Tarragona	Females	2002	82.80
43 Tarragona	Females	2001	83.09
43 Tarragona	Females	2000	82.28
43 Tarragona	Females	1999	81.85
43 Tarragona	Females	1998	82.30
43 Tarragona	Females	1997	81.85
43 Tarragona	Females	1996	82.04
43 Tarragona	Females	1995	81.41
43 Tarragona	Females	1994	81.05
43 Tarragona	Females	1993	81.30
43 Tarragona	Females	1992	81.12
43 Tarragona	Females	1991	80.47
43 Tarragona	Females	1990	80.15
43 Tarragona	Females	1989	79.98
43 Tarragona	Females	1988	79.96
43 Tarragona	Females	1987	80.10
43 Tarragona	Females	1986	79.74
43 Tarragona	Females	1985	79.28
43 Tarragona	Females	1984	79.13
43 Tarragona	Females	1983	78.35
43 Tarragona	Females	1982	79.23
43 Tarragona	Females	1981	77.75
43 Tarragona	Females	1980	77.72
43 Tarragona	Females	1979	77.29
43 Tarragona	Females	1978	76.40
43 Tarragona	Females	1977	75.96
43 Tarragona	Females	1976	75.90
43 Tarragona	Females	1975	75.12
44 Teruel	Both genders	2024	83.90
44 Teruel	Both genders	2023	84.17
44 Teruel	Both genders	2022	83.14
44 Teruel	Both genders	2021	83.69
44 Teruel	Both genders	2020	82.65
44 Teruel	Both genders	2019	84.20
44 Teruel	Both genders	2018	83.57
44 Teruel	Both genders	2017	83.56
44 Teruel	Both genders	2016	83.72
44 Teruel	Both genders	2015	83.01
44 Teruel	Both genders	2014	83.13
44 Teruel	Both genders	2013	83.02
44 Teruel	Both genders	2012	83.10
44 Teruel	Both genders	2011	82.54
44 Teruel	Both genders	2010	82.42
44 Teruel	Both genders	2009	82.22
44 Teruel	Both genders	2008	82.50
44 Teruel	Both genders	2007	81.68
44 Teruel	Both genders	2006	81.87
44 Teruel	Both genders	2005	81.01
44 Teruel	Both genders	2004	81.07
44 Teruel	Both genders	2003	80.68
44 Teruel	Both genders	2002	81.17
44 Teruel	Both genders	2001	80.98
44 Teruel	Both genders	2000	80.60
44 Teruel	Both genders	1999	79.70
44 Teruel	Both genders	1998	79.88
44 Teruel	Both genders	1997	79.11
44 Teruel	Both genders	1996	80.76
44 Teruel	Both genders	1995	79.44
44 Teruel	Both genders	1994	79.95
44 Teruel	Both genders	1993	79.84
44 Teruel	Both genders	1992	79.53
44 Teruel	Both genders	1991	78.92
44 Teruel	Both genders	1990	79.02
44 Teruel	Both genders	1989	78.43
44 Teruel	Both genders	1988	79.17
44 Teruel	Both genders	1987	78.66
44 Teruel	Both genders	1986	77.62
44 Teruel	Both genders	1985	78.42
44 Teruel	Both genders	1984	77.44
44 Teruel	Both genders	1983	77.13
44 Teruel	Both genders	1982	77.41
44 Teruel	Both genders	1981	77.08
44 Teruel	Both genders	1980	76.80
44 Teruel	Both genders	1979	76.44
44 Teruel	Both genders	1978	76.03
44 Teruel	Both genders	1977	75.08
44 Teruel	Both genders	1976	74.78
44 Teruel	Both genders	1975	74.41
44 Teruel	Males	2024	81.60
44 Teruel	Males	2023	81.43
44 Teruel	Males	2022	80.28
44 Teruel	Males	2021	81.21
44 Teruel	Males	2020	80.01
44 Teruel	Males	2019	82.07
44 Teruel	Males	2018	81.25
44 Teruel	Males	2017	80.95
44 Teruel	Males	2016	80.64
44 Teruel	Males	2015	80.68
44 Teruel	Males	2014	80.76
44 Teruel	Males	2013	79.87
44 Teruel	Males	2012	80.68
44 Teruel	Males	2011	79.40
44 Teruel	Males	2010	79.55
44 Teruel	Males	2009	79.35
44 Teruel	Males	2008	80.06
44 Teruel	Males	2007	78.59
44 Teruel	Males	2006	79.40
44 Teruel	Males	2005	78.26
44 Teruel	Males	2004	77.97
44 Teruel	Males	2003	78.38
44 Teruel	Males	2002	78.63
44 Teruel	Males	2001	78.70
44 Teruel	Males	2000	77.19
44 Teruel	Males	1999	77.15
44 Teruel	Males	1998	76.87
44 Teruel	Males	1997	75.87
44 Teruel	Males	1996	77.99
44 Teruel	Males	1995	76.79
44 Teruel	Males	1994	77.42
44 Teruel	Males	1993	77.08
44 Teruel	Males	1992	76.47
44 Teruel	Males	1991	76.03
44 Teruel	Males	1990	76.35
44 Teruel	Males	1989	75.37
44 Teruel	Males	1988	76.89
44 Teruel	Males	1987	75.64
44 Teruel	Males	1986	75.33
44 Teruel	Males	1985	75.95
44 Teruel	Males	1984	74.82
44 Teruel	Males	1983	75.03
44 Teruel	Males	1982	75.01
44 Teruel	Males	1981	74.22
44 Teruel	Males	1980	74.79
44 Teruel	Males	1979	74.05
44 Teruel	Males	1978	74.02
44 Teruel	Males	1977	73.00
44 Teruel	Males	1976	72.44
44 Teruel	Males	1975	72.31
44 Teruel	Females	2024	86.44
44 Teruel	Females	2023	87.17
44 Teruel	Females	2022	86.47
44 Teruel	Females	2021	86.40
44 Teruel	Females	2020	85.62
44 Teruel	Females	2019	86.49
44 Teruel	Females	2018	86.14
44 Teruel	Females	2017	86.41
44 Teruel	Females	2016	87.12
44 Teruel	Females	2015	85.63
44 Teruel	Females	2014	85.76
44 Teruel	Females	2013	86.62
44 Teruel	Females	2012	85.78
44 Teruel	Females	2011	86.13
44 Teruel	Females	2010	85.72
44 Teruel	Females	2009	85.45
44 Teruel	Females	2008	85.25
44 Teruel	Females	2007	85.13
44 Teruel	Females	2006	84.58
44 Teruel	Females	2005	84.08
44 Teruel	Females	2004	84.53
44 Teruel	Females	2003	83.21
44 Teruel	Females	2002	83.95
44 Teruel	Females	2001	83.48
44 Teruel	Females	2000	84.44
44 Teruel	Females	1999	82.51
44 Teruel	Females	1998	83.16
44 Teruel	Females	1997	82.78
44 Teruel	Females	1996	83.73
44 Teruel	Females	1995	82.30
44 Teruel	Females	1994	82.60
44 Teruel	Females	1993	82.74
44 Teruel	Females	1992	82.68
44 Teruel	Females	1991	82.06
44 Teruel	Females	1990	81.88
44 Teruel	Females	1989	81.74
44 Teruel	Females	1988	81.52
44 Teruel	Females	1987	81.90
44 Teruel	Females	1986	80.01
44 Teruel	Females	1985	81.02
44 Teruel	Females	1984	80.22
44 Teruel	Females	1983	79.31
44 Teruel	Females	1982	79.92
44 Teruel	Females	1981	80.22
44 Teruel	Females	1980	78.91
44 Teruel	Females	1979	78.95
44 Teruel	Females	1978	78.04
44 Teruel	Females	1977	77.26
44 Teruel	Females	1976	77.22
44 Teruel	Females	1975	76.63
45 Toledo	Both genders	2024	84.34
45 Toledo	Both genders	2023	84.29
45 Toledo	Both genders	2022	83.77
45 Toledo	Both genders	2021	82.96
45 Toledo	Both genders	2020	81.56
45 Toledo	Both genders	2019	83.79
45 Toledo	Both genders	2018	83.65
45 Toledo	Both genders	2017	82.81
45 Toledo	Both genders	2016	83.55
45 Toledo	Both genders	2015	83.14
45 Toledo	Both genders	2014	83.80
45 Toledo	Both genders	2013	83.46
45 Toledo	Both genders	2012	83.18
45 Toledo	Both genders	2011	83.21
45 Toledo	Both genders	2010	82.83
45 Toledo	Both genders	2009	82.44
45 Toledo	Both genders	2008	81.94
45 Toledo	Both genders	2007	81.31
45 Toledo	Both genders	2006	81.88
45 Toledo	Both genders	2005	80.82
45 Toledo	Both genders	2004	81.06
45 Toledo	Both genders	2003	80.56
45 Toledo	Both genders	2002	80.64
45 Toledo	Both genders	2001	79.98
45 Toledo	Both genders	2000	80.22
45 Toledo	Both genders	1999	79.68
45 Toledo	Both genders	1998	79.95
45 Toledo	Both genders	1997	79.82
45 Toledo	Both genders	1996	79.07
45 Toledo	Both genders	1995	78.90
45 Toledo	Both genders	1994	78.89
45 Toledo	Both genders	1993	78.48
45 Toledo	Both genders	1992	78.42
45 Toledo	Both genders	1991	78.29
45 Toledo	Both genders	1990	78.04
45 Toledo	Both genders	1989	77.59
45 Toledo	Both genders	1988	78.16
45 Toledo	Both genders	1987	77.78
45 Toledo	Both genders	1986	77.64
45 Toledo	Both genders	1985	77.14
45 Toledo	Both genders	1984	77.22
45 Toledo	Both genders	1983	77.30
45 Toledo	Both genders	1982	77.45
45 Toledo	Both genders	1981	76.49
45 Toledo	Both genders	1980	76.38
45 Toledo	Both genders	1979	75.74
45 Toledo	Both genders	1978	75.55
45 Toledo	Both genders	1977	75.48
45 Toledo	Both genders	1976	74.55
45 Toledo	Both genders	1975	74.49
45 Toledo	Males	2024	81.89
45 Toledo	Males	2023	81.95
45 Toledo	Males	2022	81.34
45 Toledo	Males	2021	80.51
45 Toledo	Males	2020	79.08
45 Toledo	Males	2019	81.25
45 Toledo	Males	2018	81.24
45 Toledo	Males	2017	80.38
45 Toledo	Males	2016	81.00
45 Toledo	Males	2015	80.68
45 Toledo	Males	2014	81.46
45 Toledo	Males	2013	80.82
45 Toledo	Males	2012	80.50
45 Toledo	Males	2011	81.01
45 Toledo	Males	2010	80.31
45 Toledo	Males	2009	79.93
45 Toledo	Males	2008	79.03
45 Toledo	Males	2007	78.61
45 Toledo	Males	2006	79.25
45 Toledo	Males	2005	77.93
45 Toledo	Males	2004	78.40
45 Toledo	Males	2003	77.66
45 Toledo	Males	2002	77.92
45 Toledo	Males	2001	77.09
45 Toledo	Males	2000	77.55
45 Toledo	Males	1999	76.63
45 Toledo	Males	1998	77.32
45 Toledo	Males	1997	76.99
45 Toledo	Males	1996	76.05
45 Toledo	Males	1995	76.04
45 Toledo	Males	1994	75.85
45 Toledo	Males	1993	75.64
45 Toledo	Males	1992	75.54
45 Toledo	Males	1991	75.13
45 Toledo	Males	1990	75.21
45 Toledo	Males	1989	74.93
45 Toledo	Males	1988	75.51
45 Toledo	Males	1987	75.06
45 Toledo	Males	1986	75.04
45 Toledo	Males	1985	74.83
45 Toledo	Males	1984	74.57
45 Toledo	Males	1983	75.06
45 Toledo	Males	1982	75.27
45 Toledo	Males	1981	74.17
45 Toledo	Males	1980	74.14
45 Toledo	Males	1979	73.79
45 Toledo	Males	1978	73.27
45 Toledo	Males	1977	73.31
45 Toledo	Males	1976	71.99
45 Toledo	Males	1975	72.27
45 Toledo	Females	2024	86.85
45 Toledo	Females	2023	86.67
45 Toledo	Females	2022	86.26
45 Toledo	Females	2021	85.53
45 Toledo	Females	2020	84.23
45 Toledo	Females	2019	86.43
45 Toledo	Females	2018	86.15
45 Toledo	Females	2017	85.34
45 Toledo	Females	2016	86.22
45 Toledo	Females	2015	85.69
45 Toledo	Females	2014	86.19
45 Toledo	Females	2013	86.23
45 Toledo	Females	2012	85.98
45 Toledo	Females	2011	85.41
45 Toledo	Females	2010	85.43
45 Toledo	Females	2009	85.02
45 Toledo	Females	2008	85.03
45 Toledo	Females	2007	84.15
45 Toledo	Females	2006	84.61
45 Toledo	Females	2005	83.86
45 Toledo	Females	2004	83.80
45 Toledo	Females	2003	83.62
45 Toledo	Females	2002	83.44
45 Toledo	Females	2001	82.99
45 Toledo	Females	2000	82.95
45 Toledo	Females	1999	82.88
45 Toledo	Females	1998	82.64
45 Toledo	Females	1997	82.72
45 Toledo	Females	1996	82.21
45 Toledo	Females	1995	81.83
45 Toledo	Females	1994	82.05
45 Toledo	Females	1993	81.37
45 Toledo	Females	1992	81.39
45 Toledo	Females	1991	81.58
45 Toledo	Females	1990	80.93
45 Toledo	Females	1989	80.31
45 Toledo	Females	1988	80.85
45 Toledo	Females	1987	80.50
45 Toledo	Females	1986	80.24
45 Toledo	Females	1985	79.43
45 Toledo	Females	1984	79.89
45 Toledo	Females	1983	79.49
45 Toledo	Females	1982	79.55
45 Toledo	Females	1981	78.75
45 Toledo	Females	1980	78.57
45 Toledo	Females	1979	77.60
45 Toledo	Females	1978	77.82
45 Toledo	Females	1977	77.57
45 Toledo	Females	1976	77.12
45 Toledo	Females	1975	76.66
46 Valencia/València	Both genders	2024	83.28
46 Valencia/València	Both genders	2023	82.97
46 Valencia/València	Both genders	2022	82.34
46 Valencia/València	Both genders	2021	82.22
46 Valencia/València	Both genders	2020	82.16
46 Valencia/València	Both genders	2019	82.88
46 Valencia/València	Both genders	2018	82.45
46 Valencia/València	Both genders	2017	82.26
46 Valencia/València	Both genders	2016	82.31
46 Valencia/València	Both genders	2015	81.96
46 Valencia/València	Both genders	2014	82.19
46 Valencia/València	Both genders	2013	82.18
46 Valencia/València	Both genders	2012	81.61
46 Valencia/València	Both genders	2011	81.42
46 Valencia/València	Both genders	2010	81.08
46 Valencia/València	Both genders	2009	80.91
46 Valencia/València	Both genders	2008	80.52
46 Valencia/València	Both genders	2007	80.13
46 Valencia/València	Both genders	2006	80.14
46 Valencia/València	Both genders	2005	79.38
46 Valencia/València	Both genders	2004	79.54
46 Valencia/València	Both genders	2003	78.81
46 Valencia/València	Both genders	2002	78.78
46 Valencia/València	Both genders	2001	78.93
46 Valencia/València	Both genders	2000	78.60
46 Valencia/València	Both genders	1999	77.91
46 Valencia/València	Both genders	1998	78.20
46 Valencia/València	Both genders	1997	77.56
46 Valencia/València	Both genders	1996	77.29
46 Valencia/València	Both genders	1995	77.36
46 Valencia/València	Both genders	1994	76.85
46 Valencia/València	Both genders	1993	76.77
46 Valencia/València	Both genders	1992	76.27
46 Valencia/València	Both genders	1991	76.18
46 Valencia/València	Both genders	1990	76.05
46 Valencia/València	Both genders	1989	75.66
46 Valencia/València	Both genders	1988	75.62
46 Valencia/València	Both genders	1987	75.73
46 Valencia/València	Both genders	1986	75.73
46 Valencia/València	Both genders	1985	75.45
46 Valencia/València	Both genders	1984	75.56
46 Valencia/València	Both genders	1983	75.07
46 Valencia/València	Both genders	1982	74.97
46 Valencia/València	Both genders	1981	74.54
46 Valencia/València	Both genders	1980	74.13
46 Valencia/València	Both genders	1979	73.80
46 Valencia/València	Both genders	1978	73.26
46 Valencia/València	Both genders	1977	73.33
46 Valencia/València	Both genders	1976	73.06
46 Valencia/València	Both genders	1975	72.79
46 Valencia/València	Males	2024	80.73
46 Valencia/València	Males	2023	80.25
46 Valencia/València	Males	2022	79.76
46 Valencia/València	Males	2021	79.37
46 Valencia/València	Males	2020	79.40
46 Valencia/València	Males	2019	80.11
46 Valencia/València	Males	2018	79.68
46 Valencia/València	Males	2017	79.53
46 Valencia/València	Males	2016	79.41
46 Valencia/València	Males	2015	79.13
46 Valencia/València	Males	2014	79.47
46 Valencia/València	Males	2013	79.44
46 Valencia/València	Males	2012	78.74
46 Valencia/València	Males	2011	78.42
46 Valencia/València	Males	2010	78.00
46 Valencia/València	Males	2009	77.85
46 Valencia/València	Males	2008	77.55
46 Valencia/València	Males	2007	76.96
46 Valencia/València	Males	2006	76.97
46 Valencia/València	Males	2005	76.19
46 Valencia/València	Males	2004	76.26
46 Valencia/València	Males	2003	75.45
46 Valencia/València	Males	2002	75.29
46 Valencia/València	Males	2001	75.69
46 Valencia/València	Males	2000	75.24
46 Valencia/València	Males	1999	74.51
46 Valencia/València	Males	1998	74.77
46 Valencia/València	Males	1997	74.00
46 Valencia/València	Males	1996	73.66
46 Valencia/València	Males	1995	73.94
46 Valencia/València	Males	1994	73.20
46 Valencia/València	Males	1993	73.40
46 Valencia/València	Males	1992	72.68
46 Valencia/València	Males	1991	72.68
46 Valencia/València	Males	1990	72.62
46 Valencia/València	Males	1989	72.38
46 Valencia/València	Males	1988	72.40
46 Valencia/València	Males	1987	72.67
46 Valencia/València	Males	1986	72.76
46 Valencia/València	Males	1985	72.23
46 Valencia/València	Males	1984	72.57
46 Valencia/València	Males	1983	72.22
46 Valencia/València	Males	1982	72.13
46 Valencia/València	Males	1981	71.78
46 Valencia/València	Males	1980	71.11
46 Valencia/València	Males	1979	70.94
46 Valencia/València	Males	1978	70.37
46 Valencia/València	Males	1977	70.59
46 Valencia/València	Males	1976	70.17
46 Valencia/València	Males	1975	70.12
46 Valencia/València	Females	2024	85.68
46 Valencia/València	Females	2023	85.58
46 Valencia/València	Females	2022	84.81
46 Valencia/València	Females	2021	85.02
46 Valencia/València	Females	2020	84.86
46 Valencia/València	Females	2019	85.54
46 Valencia/València	Females	2018	85.13
46 Valencia/València	Females	2017	84.91
46 Valencia/València	Females	2016	85.12
46 Valencia/València	Females	2015	84.69
46 Valencia/València	Females	2014	84.80
46 Valencia/València	Females	2013	84.79
46 Valencia/València	Females	2012	84.38
46 Valencia/València	Females	2011	84.35
46 Valencia/València	Females	2010	84.09
46 Valencia/València	Females	2009	83.89
46 Valencia/València	Females	2008	83.42
46 Valencia/València	Females	2007	83.26
46 Valencia/València	Females	2006	83.24
46 Valencia/València	Females	2005	82.53
46 Valencia/València	Females	2004	82.77
46 Valencia/València	Females	2003	82.17
46 Valencia/València	Females	2002	82.27
46 Valencia/València	Females	2001	82.11
46 Valencia/València	Females	2000	81.93
46 Valencia/València	Females	1999	81.30
46 Valencia/València	Females	1998	81.59
46 Valencia/València	Females	1997	81.12
46 Valencia/València	Females	1996	80.94
46 Valencia/València	Females	1995	80.75
46 Valencia/València	Females	1994	80.51
